UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
2684,Thermostat,22.752218137322146,8.725601785412207,0,4,54,0
2685,Security System,6.156745763092408,8.292061501594361,1,2,20,0
2686,Security System,6.138799237505336,3.6651653833411375,0,4,14,0
2687,Camera,2.4594077635658493,6.041227005401016,1,4,28,0
2688,Lights,22.3199321706788,1.6469872641324206,1,1,38,1
2689,Security System,14.12382220108464,5.401706238686435,1,3,4,1
2690,Lights,16.175366142445817,2.3811775209619386,1,4,15,1
2691,Smart Speaker,21.92205685068173,7.462994468029211,1,1,17,1
2692,Lights,8.622073969168554,5.3277783767320335,1,2,37,0
2693,Smart Speaker,15.105421811744977,4.171150890053439,0,2,24,0
2694,Thermostat,1.4117871861288551,2.761091252053078,0,1,38,0
2695,Thermostat,4.889154413431539,9.98711497022874,1,4,42,0
2696,Camera,20.034276419613647,0.8099341567608336,0,4,41,0
2697,Security System,18.51905637395089,0.5312507376669582,0,3,36,0
2698,Camera,8.740103249242951,2.25084826488926,1,3,58,1
2699,Smart Speaker,9.355049752693994,9.713617340415414,0,2,41,0
2700,Camera,13.038529188509116,9.794457866367846,1,3,8,1
2701,Lights,0.505663610100662,6.583784574244146,1,1,3,0
2702,Smart Speaker,6.169241896893655,8.813056005343407,1,2,30,0
2703,Thermostat,5.393447502293039,2.2182211353238745,1,4,22,1
2704,Security System,6.3863492486194415,9.723216732348574,0,2,52,0
2705,Smart Speaker,19.43878729953587,1.5135700163816903,0,0,33,1
2706,Smart Speaker,7.072335628841414,1.101139362998417,1,2,25,1
2707,Lights,5.000751068178482,1.2108942385480015,0,3,52,0
2708,Security System,12.35019132863624,5.77396644039839,1,1,59,0
2709,Thermostat,20.8426583547592,7.831646567108718,1,4,30,1
2710,Smart Speaker,6.171718040181247,3.730005060958868,0,4,37,0
2711,Smart Speaker,2.345601705630769,9.781170279082652,0,3,3,0
2712,Lights,8.87551129246712,4.400759367371461,1,3,4,1
2713,Camera,18.06981787727698,1.5894406526548412,0,3,29,0
2714,Thermostat,13.441227800327674,4.713070807042754,1,0,57,1
2715,Security System,19.694644184997166,6.822467937682155,1,1,32,1
2716,Smart Speaker,23.050415468817,8.33903522699335,0,0,23,0
2717,Smart Speaker,19.127568203663,4.6418060705702695,1,3,56,1
2718,Thermostat,14.689372352828205,5.976707577886758,0,1,19,0
2719,Camera,12.093527319230942,2.746712650372648,1,3,15,1
2720,Smart Speaker,1.4416235291842667,6.494573611414588,1,1,51,0
2721,Thermostat,23.63156650212997,9.861122245108405,1,4,16,1
2722,Lights,9.5118063805135,0.5856303686191592,1,0,23,1
2723,Camera,4.0773630270463705,8.87665363998116,1,3,40,0
2724,Security System,16.167658101816734,5.666596777398476,0,3,46,0
2725,Smart Speaker,7.180774793743295,2.595776729666769,1,2,37,0
2726,Thermostat,14.26578936687962,9.553408129091654,0,4,1,0
2727,Lights,14.289045834347894,4.885207600283099,0,3,19,0
2728,Security System,10.974650791217426,3.3837334915665176,0,0,37,0
2729,Thermostat,20.1487874653085,1.8968265198813277,1,4,35,1
2730,Thermostat,6.726725946552911,2.520076881540955,0,3,30,0
2731,Security System,11.042865903016754,8.345205511755282,0,0,17,0
2732,Lights,13.13576502188783,6.182659092239941,0,2,39,0
2733,Lights,16.09518093803154,9.141131632934329,1,2,49,0
2734,Camera,18.923338486881352,2.39648767636208,1,0,26,1
2735,Smart Speaker,9.777971147639018,1.2992718811041248,1,4,13,1
2736,Security System,15.682103186270009,0.160266556658341,1,0,54,1
2737,Security System,4.0393573971102,5.127834172398338,0,0,22,0
2738,Security System,22.41723036274825,9.983238610781685,1,2,46,0
2739,Lights,9.501881950893583,6.980156161304525,0,2,23,0
2740,Smart Speaker,17.6437534164463,3.1531064604549464,1,2,44,1
2741,Camera,0.9780154242311748,8.7808999719591,0,3,43,0
2742,Thermostat,5.321897858262965,7.839050433280801,1,3,33,0
2743,Thermostat,11.946439791604083,0.2526101441577386,1,1,27,1
2744,Security System,21.138932991710146,8.186918757356123,1,3,35,1
2745,Smart Speaker,12.890496023840912,3.0752148966611106,1,4,12,1
2746,Lights,22.35195633390616,1.581767299377651,0,4,9,0
2747,Smart Speaker,11.869227069695716,2.3406753133970386,1,2,34,1
2748,Smart Speaker,12.025553773294824,4.738940063313876,1,0,14,1
2749,Lights,3.3140495297624994,4.306192477973309,1,2,37,0
2750,Security System,19.362421737577165,2.959984263804845,0,0,3,1
2751,Smart Speaker,6.303687192975969,1.804961389849624,1,2,44,0
2752,Thermostat,21.640893500249405,7.646084817457476,1,2,44,0
2753,Lights,21.90436917776431,9.90208685897568,0,4,21,0
2754,Camera,22.66778762904252,7.800136646154935,0,0,7,0
2755,Security System,12.725416493922616,3.029775979948258,0,1,33,0
2756,Lights,16.41170394241564,2.5236087179801205,1,1,35,1
2757,Camera,18.79512318144909,2.254892173052789,0,2,11,0
2758,Camera,3.5788435382859416,1.4532812374414594,1,2,45,0
2759,Smart Speaker,14.622494082441184,5.558172441953782,0,4,32,0
2760,Smart Speaker,1.3060006806278244,6.093463682338107,1,0,22,1
2761,Smart Speaker,12.192802959635058,7.084476340565059,0,2,55,0
2762,Lights,4.138803018075344,6.834112372243313,0,1,42,0
2763,Lights,4.79868876010899,2.994099781705487,0,0,19,0
2764,Security System,9.078617817276136,3.370078953428781,1,2,36,1
2765,Smart Speaker,10.66227341783782,6.846993900879145,0,0,54,0
2766,Camera,15.1445519765064,3.5595316437579205,1,4,37,1
2767,Thermostat,2.2490678333051184,2.204969577231199,0,1,11,0
2768,Security System,12.336756389079948,3.8059279215977218,0,0,41,0
2769,Lights,4.791690560947877,2.793633160021979,0,1,13,0
2770,Security System,13.988416613245937,0.9742959400639204,1,2,28,1
2771,Security System,15.479008388137812,8.31837513253887,1,3,49,0
2772,Security System,13.582667528992063,8.545802752654659,1,0,15,1
2773,Security System,17.84994449624023,2.275527971652107,0,1,13,0
2774,Thermostat,8.38681723966118,0.7412447752994973,1,0,53,1
2775,Smart Speaker,18.48000490337857,7.414391629776677,1,2,43,0
2776,Camera,10.670026420142552,2.194133396047796,0,2,33,0
2777,Security System,11.878335710581023,3.995011345424917,0,1,8,0
2778,Security System,15.730399990635178,0.7349389971500943,1,4,55,1
2779,Security System,0.931422023981763,2.340068889108508,1,0,32,1
2780,Smart Speaker,15.868864203375836,7.949732555463394,0,0,37,0
2781,Lights,15.036751003194713,8.0635248244605,1,2,54,0
2782,Lights,7.781407243702078,2.150139766388333,0,0,48,0
2783,Thermostat,2.5161656951380027,3.425547066556226,0,1,4,0
2784,Lights,2.636983072956467,1.4289603490280611,1,3,57,0
2785,Security System,22.195758054152872,0.8343090398207316,1,2,51,1
2786,Security System,16.698064048807172,9.922499973039251,0,3,18,0
2787,Security System,3.486911423612399,6.5903801173239085,1,0,23,1
2788,Thermostat,8.882994478759299,5.466755441063356,0,4,29,0
2789,Security System,14.423350356687516,7.678435154012465,1,1,2,1
2790,Lights,20.135935069630246,8.41676388090847,0,0,13,0
2791,Smart Speaker,1.5260318247557003,8.086476203642803,1,1,16,0
2792,Smart Speaker,6.060878589545208,0.2637405479697784,1,0,54,1
2793,Camera,21.40910127194143,1.9493981920859351,0,0,59,0
2794,Lights,0.7153904293196873,6.583562490966528,1,0,8,1
2795,Security System,5.232878915656354,3.820017543259233,0,2,19,0
2796,Smart Speaker,23.0370681353647,9.82657824550496,1,3,32,1
2797,Lights,14.91494339327102,6.687507447118715,1,4,3,1
2798,Smart Speaker,6.649277115981402,9.569834196419144,1,3,51,0
2799,Security System,2.074290718302419,2.094320168293359,1,3,49,0
2800,Smart Speaker,1.1624965005097208,8.653174578338728,0,1,32,0
2801,Camera,6.25150937146779,3.281387827570731,0,2,41,0
2802,Camera,21.2149167603394,9.896691601554288,1,2,21,1
2803,Smart Speaker,10.273970875991472,1.6611178535241584,0,0,25,1
2804,Lights,17.427834175400836,5.211764206499433,0,3,53,0
2805,Lights,22.079698331429007,7.949160884987507,1,4,55,0
2806,Lights,10.08895084766619,4.383160557979955,0,1,17,0
2807,Smart Speaker,4.995018219378831,4.734032195857703,0,2,25,0
2808,Lights,12.652271375137609,9.864922375506836,1,0,33,1
2809,Security System,21.83996664590658,4.310550687981418,1,4,31,1
2810,Camera,19.402798732235965,6.08031379593073,1,3,36,0
2811,Security System,2.0470013190341136,0.639942640683992,1,4,23,1
2812,Lights,16.775460801823172,8.437879794081574,0,2,59,0
2813,Security System,13.939591777785411,6.516863684897481,1,1,47,0
2814,Lights,21.825384644141,4.099799018341854,0,3,44,0
2815,Smart Speaker,3.378313295981985,0.2600784455497456,0,1,25,0
2816,Security System,13.049848660309433,5.957521323875689,1,4,49,0
2817,Smart Speaker,21.16737329752947,0.2253125019932057,0,4,44,0
2818,Smart Speaker,10.13555898843096,0.1119157776992773,0,0,48,0
2819,Thermostat,11.826880566722377,6.199375765278611,0,3,30,0
2820,Lights,2.15582592517352,1.9712689666120875,1,4,13,1
2821,Camera,7.036375550549405,1.999686742209144,0,2,43,0
2822,Lights,8.125906255470262,6.567388501744163,1,2,47,0
2823,Camera,22.710377545504844,0.6316021605998053,1,1,29,1
2824,Lights,7.142682972717237,3.202715058598108,0,2,16,0
2825,Smart Speaker,11.330415278836822,1.579375831205989,0,4,38,0
2826,Security System,16.275653953760575,5.843746060985685,1,2,27,1
2827,Security System,4.311309251585119,6.651475031801219,1,3,26,0
2828,Thermostat,11.93139609783405,7.239244950630531,1,1,11,1
2829,Camera,17.85566742768383,2.626789047493798,1,3,47,1
2830,Camera,20.871097506136053,0.9835725412021816,1,4,37,1
2831,Camera,15.217092954567027,0.8789682037247885,0,4,3,0
2832,Smart Speaker,16.222757609948275,4.318900329662165,1,2,26,1
2833,Camera,3.4676616057373706,9.46385964972088,0,0,34,0
